Date,DIA,GLD,IEF,IWM,LQD,QQQ,SPY,TLT,XLE,XLF,XLK,XLV
2008-06-04,83.5574722290039,86.6500015258789,57.64739990234375,58.19050979614258,52.57953643798828,42.885196685791016,99.31961059570312,53.36310577392578,23.890592575073242,13.990158081054688,9.766474723815918,23.45124053955078
2008-06-05,84.98616027832031,86.44999694824219,57.34485626220703,59.67856216430664,52.29917907714844,43.5660285949707,101.30570983886719,53.043434143066406,25.136825561523438,14.268109321594238,9.966513633728027,23.65695571899414
2008-06-06,82.29728698730469,89.05999755859375,57.84467697143555,57.89289093017578,52.559112548828125,42.256038665771484,98.07467651367188,53.730159759521484,24.6440486907959,13.509544372558594,9.695870399475098,23.083908081054688
2008-06-09,82.86332702636719,87.98999786376953,57.43038558959961,57.704933166503906,52.51323699951172,42.03194808959961,98.31211853027344,53.730159759521484,25.36888313293457,13.324237823486328,9.67625904083252,22.959012985229492
2008-06-10,82.86332702636719,85.55000305175781,57.088409423828125,57.282005310058594,52.21250534057617,41.833736419677734,97.82279205322266,53.38088607788086,24.744327545166016,13.364773750305176,9.6331148147583,22.738601684570312
2008-06-11,81.5761947631836,87.0199966430664,57.14760971069336,56.2873649597168,52.192161560058594,40.825355529785156,96.38362884521484,53.25657272338867,24.896175384521484,12.97680377960205,9.38601303100586,22.510845184326172
2008-06-12,81.96707153320312,85.5999984741211,56.647804260253906,56.404815673828125,51.74872970581055,40.86845397949219,96.75057983398438,52.723777770996094,24.51799774169922,13.330032348632812,9.49191665649414,22.31982421875
2008-06-13,82.95767974853516,85.83000183105469,56.516334533691406,57.42299270629883,51.478599548339844,41.68721008300781,97.97389221191406,52.61128616333008,24.81022834777832,13.538498878479004,9.593890190124512,22.672481536865234
2008-06-16,82.6612319946289,87.01000213623047,56.52283477783203,57.78322982788086,51.66205978393555,42.057796478271484,98.03150177001953,52.623146057128906,24.89903450012207,13.665887832641602,9.617425918579102,22.745954513549805
2008-06-17,82.16927337646484,87.25,56.713531494140625,57.73625946044922,51.830284118652344,41.833736419677734,97.55657196044922,52.72969055175781,25.311582565307617,13.266334533691406,9.578205108642578,22.687183380126953
2008-06-18,81.09097290039062,88.27999877929688,57.022640228271484,57.274169921875,52.090187072753906,41.38557815551758,96.6066665649414,53.173702239990234,25.40898895263672,13.046289443969727,9.476225852966309,22.430036544799805
2008-06-19,81.29315185546875,88.41999816894531,56.69388198852539,57.751930236816406,51.820072174072266,42.03194808959961,96.72901916503906,52.859947204589844,24.798763275146484,13.18526554107666,9.51152515411377,22.459426879882812
2008-06-20,79.86061096191406,88.94999694824219,56.956871032714844,56.83557891845703,51.85068130493164,40.89697265625,95.15898895263672,53.16776657104492,24.63158416748047,12.957425117492676,9.34199333190918,22.14349937438965
2008-06-23,79.92137908935547,87.08999633789062,56.93062210083008,56.30303192138672,51.830284118652344,40.577880859375,95.06493377685547,53.28024673461914,25.6053524017334,12.548493385314941,9.255459785461426,22.305889129638672
2008-06-24,79.65803527832031,87.47000122070312,57.23308181762695,55.371028900146484,51.7996711730957,40.37087631225586,94.87687683105469,53.63542556762695,25.119911193847656,12.694539070129395,9.243656158447266,22.387086868286133
2008-06-25,79.63774871826172,87.41999816894531,57.226505279541016,55.9975700378418,51.8404655456543,41.026344299316406,95.32527923583984,53.65911865234375,25.025114059448242,12.665335655212402,9.322324752807617,22.63804054260254
2008-06-26,77.44935607910156,90.61000061035156,57.54875564575195,54.55653762817383,51.88121795654297,39.37043380737305,92.73619079589844,54.020233154296875,24.84414291381836,12.209663391113281,9.1453218460083,22.18041229248047
2008-06-27,76.6321029663086,91.47000122070312,57.83150100708008,54.61135482788086,51.830284118652344,39.37043380737305,92.22999572753906,54.6536750793457,25.062458038330078,12.01688003540039,9.023382186889648,22.32804298400879
2008-06-30,76.6051025390625,91.4000015258789,57.87094497680664,54.07877731323242,51.68248748779297,38.95646667480469,92.555419921875,54.66550064086914,25.415771484375,11.835775375366211,9.01158332824707,22.571617126464844
2008-07-01,76.84149932861328,92.66000366210938,57.71394729614258,54.117977142333984,51.65894317626953,39.508445739746094,92.8447265625,54.53600311279297,25.522050857543945,11.870827674865723,8.94864559173584,22.571617126464844
2008-07-02,75.74732208251953,93.16999816894531,57.852500915527344,52.582672119140625,51.623111724853516,38.559749603271484,91.25365447998047,54.821197509765625,24.75222396850586,11.689727783203125,8.830642700195312,22.416606903076172
2008-07-03,76.35520935058594,92.05999755859375,57.87232971191406,52.2996940612793,51.556541442871094,38.490779876708984,91.34766387939453,54.702369689941406,24.38743782043457,11.648834228515625,8.791303634643555,22.512561798095703
2008-07-07,75.78787231445312,91.2300033569336,58.142852783203125,51.63934326171875,51.7971305847168,38.7236328125,90.41472625732422,54.951900482177734,23.775577545166016,11.263266563415527,8.889644622802734,22.36494255065918
2008-07-08,76.82117462158203,90.86000061035156,58.28799819946289,53.51028823852539,52.07866668701172,39.64643859863281,92.02024841308594,55.30836868286133,23.38205337524414,11.993513107299805,8.98011302947998,22.95543670654297
2008-07-09,75.41638946533203,91.5,58.565120697021484,52.079593658447266,52.1145133972168,38.59426498413086,90.24840545654297,55.55199432373047,22.93681526184082,11.310001373291016,8.712637901306152,23.066158294677734
2008-07-10,75.79459381103516,93.52999877929688,58.58494186401367,52.59054946899414,51.817623138427734,39.05134201049805,90.61726379394531,55.54608154296875,23.64056968688965,11.228216171264648,8.822774887084961,23.19163703918457
2008-07-11,74.97062683105469,95.16000366210938,58.03725051879883,52.881404876708984,51.418338775634766,38.430381774902344,89.56135559082031,54.755863189697266,23.4969482421875,10.912749290466309,8.74017333984375,22.748762130737305
