Date,GLD,HYG,IWM,LQD,QQQ,SPY,TLT,USO,XLE,XLF,XLK,XLV
2018-05-18,122.41000366210938,56.60110092163086,146.67454528808594,86.85874938964844,159.1821746826172,240.42666625976562,94.41804504394531,115.44000244140625,27.755903244018555,24.120189666748047,31.917682647705078,72.91952514648438
2018-05-21,122.4800033569336,56.68062973022461,147.64407348632812,86.91197204589844,160.07569885253906,242.23435974121094,94.46635437011719,117.36000061035156,28.04018211364746,24.292789459228516,32.19575500488281,72.98963928222656
2018-05-22,122.41000366210938,56.72038269042969,146.5748291015625,86.82075500488281,159.86659240722656,241.5608367919922,94.3213882446289,116.4800033569336,27.66706085205078,24.456754684448242,32.1494026184082,72.84941101074219
2018-05-23,122.54000091552734,56.76679229736328,146.76512145996094,87.19319915771484,161.21641540527344,242.2254638671875,95.006103515625,116.08000183105469,27.66351318359375,24.301416397094727,32.38575744628906,73.0860366821289
2018-05-24,123.58999633789062,56.7999153137207,146.8194580078125,87.43643951416016,161.16893005371094,241.72927856445312,95.76331329345703,114.31999969482422,27.208683013916016,24.11156463623047,32.34869384765625,72.79681396484375
2018-05-25,123.20999908447266,56.70713424682617,146.55674743652344,87.69481658935547,161.33047485351562,241.15328979492188,96.35945129394531,109.44000244140625,26.50153923034668,24.033891677856445,32.32551956176758,72.69163513183594
2018-05-29,123.19000244140625,56.46855926513672,146.3573455810547,88.1584243774414,160.61752319335938,238.37982177734375,98.46994018554688,108.08000183105469,26.419809341430664,23.2313289642334,32.1494026184082,71.9466781616211
2018-05-30,123.37000274658203,56.640830993652344,148.6770477294922,87.81645202636719,161.7677459716797,241.5608367919922,97.80935668945312,110.63999938964844,27.219335556030273,23.654184341430664,32.38575744628906,73.02466583251953
2018-05-31,123.0999984741211,56.58784866333008,147.4900360107422,87.77843475341797,161.6631622314453,240.08111572265625,97.64825439453125,108.4000015258789,27.013233184814453,23.455699920654297,32.39503860473633,72.22714233398438
2018-06-01,122.48999786376953,56.71699142456055,148.45953369140625,87.60990142822266,164.2012176513672,242.4381103515625,97.13237762451172,106.0,27.141162872314453,23.71459197998047,32.946533203125,73.05973052978516
2018-06-04,122.37000274658203,56.83683395385742,149.2479248046875,87.41168212890625,165.68406677246094,243.59005737304688,96.42989349365234,104.95999908447266,26.906625747680664,23.79226303100586,33.210716247558594,73.3314437866211
2018-06-05,122.8499984741211,56.90340042114258,150.17214965820312,87.4726791381836,166.19737243652344,243.76730346679688,96.65596008300781,105.76000213623047,26.842674255371094,23.688701629638672,33.326560974121094,73.18245697021484
2018-06-06,122.91999816894531,57.043212890625,151.25946044921875,87.15245819091797,167.1669464111328,245.8053741455078,95.87277221679688,105.27999877929688,26.970592498779297,24.120189666748047,33.54439163208008,74.00630187988281
2018-06-07,122.86000061035156,57.06319046020508,150.43492126464844,87.44219970703125,165.8076629638672,245.7787322998047,96.80126953125,106.80000305175781,27.37923812866211,24.197858810424805,33.27558898925781,74.10272216796875
2018-06-08,123.01000213623047,57.029903411865234,150.8880157470703,87.29733276367188,165.81715393066406,246.50540161132812,96.51065063476562,106.16000366210938,27.325939178466797,24.232376098632812,33.219970703125,74.53216552734375
2018-06-11,123.2300033569336,57.13646697998047,151.1145477294922,87.21345520019531,166.26390075683594,246.83319091796875,96.3329849243164,106.87999725341797,27.46807098388672,24.180599212646484,33.257049560546875,74.67237854003906
2018-06-12,122.81999969482422,57.18301773071289,151.80316162109375,87.22108459472656,167.138427734375,247.1522674560547,96.35723114013672,107.19999694824219,27.258426666259766,24.120189666748047,33.41924285888672,74.62858581542969
2018-06-13,123.19000244140625,57.20302200317383,151.2051239013672,87.1372299194336,167.12892150878906,246.363525390625,96.30874633789062,107.76000213623047,27.15537452697754,24.033891677856445,33.247772216796875,74.6460952758789
2018-06-14,123.37999725341797,57.36942672729492,152.0115966796875,87.53370666503906,168.8209228515625,246.98390197753906,97.10813903808594,108.16000366210938,27.116283416748047,23.80952262878418,33.48413848876953,75.03172302246094
2018-06-15,121.33999633789062,57.33615493774414,152.056884765625,87.41168212890625,168.23158264160156,246.6688232421875,97.19695281982422,104.4000015258789,26.533878326416016,23.80865478515625,33.35623550415039,75.17774200439453
2018-06-18,121.11000061035156,57.32952117919922,152.77267456054688,87.32022857666016,168.13441467285156,246.16148376464844,97.10813903808594,106.31999969482422,26.79861068725586,23.765317916870117,33.39345169067383,74.4564208984375
2018-06-19,120.80000305175781,57.249629974365234,152.7818145751953,87.3659439086914,167.65811157226562,245.2179718017578,97.67333984375,105.12000274658203,26.7377872467041,23.70465087890625,33.22136688232422,74.64994812011719
2018-06-20,120.26000213623047,57.30952835083008,154.0140838623047,86.87796783447266,168.84884643554688,245.6363067626953,96.81745910644531,106.23999786376953,26.855846405029297,23.64398193359375,33.29112243652344,74.80829620361328
2018-06-21,120.05000305175781,57.189693450927734,152.57339477539062,86.80937957763672,167.3818817138672,244.096435546875,97.32610321044922,106.4800033569336,26.35858726501465,23.57464027404785,33.035335540771484,74.37724304199219
